"http://beta.congress.gov/bill/113th-congress/house-bill/324","113-HR-324: To grant the Congressional Gold Medal, collectively, to the First Special Service Force, in recognition of its superior service during World War II."
"http://beta.congress.gov/bill/113th-congress/house-bill/325","113-HR-325: To ensure the complete and timely payment of the obligations of the United States Government until May 19, 2013, and for other purposes."
"http://beta.congress.gov/bill/113th-congress/house-bill/330","113-HR-330: To designate a Distinguished Flying Cross National Memorial at the March Field Air Museum in Riverside, California."
"http://beta.congress.gov/bill/113th-congress/house-bill/3302","113-HR-3302: To name the Department of Veterans Affairs medical center in Bay Pines, Florida, as the C.W. Bill Young Department of Veterans Affairs Medical Center."
"http://beta.congress.gov/bill/113th-congress/house-bill/3304","113-HR-3304: An act to authorize the President to award the Medal of Honor to Bennie G. Adkins and Donald P. Sloat of the United States Army for acts of valor during the Vietnam Conflict and to authorize the award of the Medal of Honor to certain other veterans who were previously recommended for award of the Medal of Honor."
"http://beta.congress.gov/bill/113th-congress/house-bill/3329","113-HR-3329: To enhance the ability of community financial institutions to foster economic growth and serve their communities, boost small businesses, increase individual savings, and for other purposes."
"http://beta.congress.gov/bill/113th-congress/house-bill/3343","113-HR-3343: To amend the District of Columbia Home Rule Act to clarify the rules regarding the determination of the compensation of the Chief Financial Officer of the District of Columbia."
"http://beta.congress.gov/bill/113th-congress/house-bill/3370","113-HR-3370: To delay the implementation of certain provisions of the Biggert-Waters Flood Insurance Reform Act of 2012, and for other purposes."
"http://beta.congress.gov/bill/113th-congress/house-bill/3374","113-HR-3374: To provide for the use of savings promotion raffle products by financial institutions to encourage savings, and for other purposes."
"http://beta.congress.gov/bill/113th-congress/house-bill/3375","113-HR-3375: To designate the community-based outpatient clinic of the Department of Veterans Affairs to be constructed at 3141 Centennial Boulevard, Colorado Springs, Colorado, as the PFC Floyd K. Lindstrom Department of Veterans Affairs Clinic."
"http://beta.congress.gov/bill/113th-congress/house-bill/3458","113-HR-3458: To treat payments by charitable organizations with respect to certain firefighters as exempt payments."
"http://beta.congress.gov/bill/113th-congress/house-bill/3468","113-HR-3468: To amend the Federal Credit Union Act to extend insurance coverage to amounts held in a member account on behalf of another person, and for other purposes."
"http://beta.congress.gov/bill/113th-congress/house-bill/3472","113-HR-3472: To designate the facility of the United States Postal Service located at 13127 Broadway Street in Alden, New York, as the Sergeant Brett E. Gornewicz Memorial Post Office."
"http://beta.congress.gov/bill/113th-congress/house-bill/3487","113-HR-3487: To amend the Federal Election Campaign Act to extend through 2018 the authority of the Federal Election Commission to impose civil money penalties on the basis of a schedule of penalties established and published by the Commission, to expand such authority to certain other violations, and for other purposes."
"http://beta.congress.gov/bill/113th-congress/house-bill/3527","113-HR-3527: To amend the Public Health Service Act to reauthorize the poison center national toll-free number, national media campaign, and grant program, and for other purposes."
"http://beta.congress.gov/bill/113th-congress/house-bill/3534","113-HR-3534: To designate the facility of the United States Postal Service located at 113 West Michigan Avenue in Jackson, Michigan, as the Officer James Bonneau Memorial Post Office."
"http://beta.congress.gov/bill/113th-congress/house-bill/3547","113-HR-3547: An act making consolidated appropriations for the fiscal year ending September 30, 2014, and for other purposes."
"http://beta.congress.gov/bill/113th-congress/house-bill/3548","113-HR-3548: To amend title XII of the Public Health Service Act to expand the definition of trauma to include thermal, electrical, chemical, radioactive, and other extrinsic agents."
"http://beta.congress.gov/bill/113th-congress/house-bill/356","113-HR-356: To clarify authority granted under the Act entitled An Act to define the exterior boundary of the Uintah and Ouray Indian Reservation in the State of Utah, and for other purposes."
"http://beta.congress.gov/bill/113th-congress/house-bill/3572","113-HR-3572: To revise the boundaries of certain John H. Chafee Coastal Barrier Resources System units."
"http://beta.congress.gov/bill/113th-congress/house-bill/3588","113-HR-3588: To amend the Safe Drinking Water Act to exempt fire hydrants from the prohibition on the use of lead pipes, fittings, fixtures, solder, and flux."
